NewValue;OldValue
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,165700912;-0,165700912;
-0,1657247539;-0,165700912;
-0,1657485958;-0,165700912;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,165939331;-0,165939331;
-0,16379356379999999;-0,165939331;
-0,1616477966;-0,165939331;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
-0,144481659;-0,144481659;
